countryid,aclp_code,shcode,country,year,pr,cl,fh,fh_neg,polity2,democ2,exclude_new,pres,pres_new,wb_corr,cpi_ti,parties_ti_gcb,officials_ti_gcb,parl_ti_gcb,abuse_bt,policy_bt,maj_govt_dpi,maj_ajps_dpi,pctwomen,enpp,ethnic_frac,press,press2,press3,gdpc,log_gdp,imports_pctgdp,exports_pctgdp,fdi,pop_size,trade_impexp,trade_fdipop,pct_protestant,federal,bicameral,elecyear_lower,elecsys_lower,m_lower,timing_lower,pers_lower,upper_elecyear,upper_ballot,upper_vote,upper_pool,upper_avgm,cohab,pres_power,quota_elec,quota_reserved,quota,region,region1,region2,region3,region4,region5,region6,region7,region8,region9,region10
86,74,81,Peru,2007,2,3,2.5,-2.5,9,1,0,1,1,-.25701,3.5,4.2,,4.1,,,30,46,29.2,3.78,.6566,44,2,44,3817.120255981632,8.2472515,22.35353627992612,29.00936885629183,5490961307.1,28166078,51.362904,194.94945,12.5,0,0,0,2,4.8,2,5,,,,,,0,5,1,0,1,7,0,0,0,0,0,0,1,0,0,0
86,74,81,Peru,2008,2,3,2.5,-2.5,9,1,0,1,1,-.19655,3.6,4.27,3.84,4.28,6,4,30,45,29.2,3.78,.6566,44,2,44,4457.927758280041,8.4024391,27.06883002908597,27.25071661244737,6923651284.599999,28463338,54.319546,243.24805,12.5,0,0,0,2,4.8,2,5,,,,,,0,5,1,0,1,7,0,0,0,0,0,0,1,0,0,0
86,74,81,Peru,2009,2,3,2.5,-2.5,9,1,0,1,1,-.3158,3.7,4.27,3.84,4.28,,,30,44.117645,29.2,3.78,.6566,44,2,44,4412.386794628369,8.3921709,20.39653757615675,23.97778957474221,6430652960.9,28765162,44.374329,223.55699,12.5,0,0,0,2,4.8,2,5,,,,,,0,5,1,0,1,7,0,0,0,0,0,0,1,0,0,0
86,74,81,Peru,2010,2,3,2.5,-2.5,9,1,0,1,1,-.23003,3.5,3.6,3.4,3.4,6,4,30,43.333332,27.5,3.78,.6566,43,2,43,5283.224595313137,8.5722923,22.77451882185193,25.49829658431311,8454627587.900001,29076512,48.272816,290.77173,12.5,0,0,0,2,4.8,2,5,,,,,,0,5,1,0,1,7,0,0,0,0,0,0,1,0,0,0
87,94,106,Philippines,1990,3,3,3,-3,8,1,0,2,1,,,,,,,,100,100,8.300000000000001,6.38,.2385,F,1,15,719.0094588748697,6.5778747,33.28404055931982,27.51622901924089,530000000,61628668,60.80027,8.5998936,12,0,1,0,1,1,1,10,0,2,1,2,24,0,5,0,0,0,4,0,0,0,1,0,0,0,0,0,0
87,94,106,Philippines,1991,3,3,3,-3,8,1,0,2,1,,,,,,,,100,100,8.300000000000001,6.38,.2385,PF,2,55,719.2359809421106,6.5781894,32.5876935379576,29.59725515239849,544000000,63146876,62.184948,8.6148367,12,0,1,0,1,1,1,10,0,2,1,2,24,0,5,0,0,0,4,0,0,0,1,0,0,0,0,0,0
87,94,106,Philippines,1992,3,3,3,-3,8,1,0,2,1,,,,,,,,100,100,16.7,3.75,.2385,PF,2,55,819.3163952652044,6.7084703,34.0281852290577,29.12976791986143,228000000,64659225,63.157951,3.5261791,12,0,1,1,1,1,1,10,1,2,1,2,24,0,5,0,0,0,4,0,0,0,1,0,0,0,0,0,0
87,94,106,Philippines,1993,3,4,3.5,-3.5,8,1,0,2,1,,,,,,,,60,90,16.7,3.75,.2385,55,2,55,821.5959046265706,6.7112489,39.80685771100818,31.3596123861191,1238000000,66173873.99999999,71.166473,18.70829,12,0,1,0,1,1,1,10,0,2,1,2,24,0,5,0,0,0,4,0,0,0,1,0,0,0,0,0,0
87,94,106,Philippines,1994,3,4,3.5,-3.5,8,1,0,2,1,,,,,,,,60,84,16.7,3.75,.2385,46,2,46,946.5532255275878,6.8528271,40.13386243511257,33.8256941212051,1591000000,67703053,73.959557,23.49968,12,0,1,0,1,1,1,10,0,2,1,2,24,0,5,0,0,0,4,0,0,0,1,0,0,0,0,0,0
87,94,106,Philippines,1995,2,4,3,-3,8,1,0,2,1,,2.77,,,,,,60,80,16.7,3.54,.2385,46,2,46,1070.239767372098,6.9756379,44.1812512493763,36.35728305711952,1478000000,69255386,80.538536,21.341301,12,0,1,1,1,1,1,10,1,0,0,0,12,0,5,0,1,1,4,0,0,0,1,0,0,0,0,0,0
87,94,106,Philippines,1996,2,3,2.5,-2.5,8,1,0,2,1,-.17905,2.69,,,,,,60,77.14286,16.7,3.54,.2385,30,1,30,1169.653178835233,7.0644627,49.2932987464559,40.50665723723043,1517000000,70831419,89.799957,21.417049,12,0,1,0,1,1,1,10,0,0,0,0,12,0,5,0,1,1,4,0,0,0,1,0,0,0,0,0,0
87,94,106,Philippines,1997,2,3,2.5,-2.5,8,1,0,2,1,,3.05,,,,,,60,75,10.8,3.54,.2385,30,1,30,1136.927204128259,7.0360847,59.29383539995789,48.95648200077223,1222000000,72427130,108.25032,16.872131,12,0,1,0,1,1,1,10,0,0,0,0,12,0,5,0,1,1,4,0,0,0,1,0,0,0,0,0,0
87,94,106,Philippines,1998,2,3,2.5,-2.5,8,1,0,2,1,-.14798,3.3,,,,,,60,73.333336,11.1,3.02,.2385,30,1,30,975.2323774562643,6.8826756,53.89801487760031,44.7642293018712,2287000000,74040838,98.662247,30.888359,12,0,1,1,3,14,1,10,1,0,0,0,12,0,5,0,1,1,4,0,0,0,1,0,0,0,0,0,0
87,94,106,Philippines,1999,2,3,2.5,-2.5,8,1,0,2,1,,3.6,,,,,,60,72,12.4,3.02,.2385,30,1,30,1096.809813442338,7.0001612,49.42015002424165,45.48930623220209,1247000000,75669587,94.909454,16.47954,12,0,1,0,3,14,1,10,0,0,0,0,12,0,5,0,1,1,4,0,0,0,1,0,0,0,0,0,0
87,94,106,Philippines,2000,2,3,2.5,-2.5,8,1,0,2,1,-.45629,,,,,,,60,70.909088,12.4,3.02,.2385,30,1,30,1048.070513047624,6.9547062,53.36056602878958,51.36929375081225,2240000000,77309965,104.72986,28.974272,12,0,1,0,3,14,1,10,0,0,0,0,12,0,5,0,1,1,4,0,0,0,1,0,0,0,0,0,0
87,94,106,Philippines,2001,2,3,2.5,-2.5,8,1,0,2,1,,2.9,,,,,,60,70,11.3,5.37,.2385,30,1,30,965.7771001418362,6.8729329,52.88208903493172,46.02685204150336,195000000,78964389,98.908943,2.4694676,12,0,1,1,3,14,1,10,1,0,0,0,12,0,5,0,1,1,4,0,0,0,1,0,0,0,0,0,0
87,94,106,Philippines,2002,2,3,2.5,-2.5,8,1,0,2,1,-.45637,2.6,,,,,,30,66.92308,17.8,5.37,.2385,30,1,30,1009.01944733131,6.9167342,55.68807513099414,46.74700517268297,1542000000,80630416,102.43508,19.124296,12,0,1,0,3,14,1,10,0,0,0,0,12,0,5,0,1,1,4,0,0,0,1,0,0,0,0,0,0
87,94,106,Philippines,2003,2,3,2.5,-2.5,8,1,0,2,1,-.53049,2.5,,,,,,30,64.285713,17.8,5.37,.2385,34,2,34,1019.61523216703,6.9271808,54.69227825456119,47.1570551854628,491000000,82293990,101.84933,5.966414,12,0,1,0,3,14,1,10,0,0,0,0,12,0,5,0,1,1,4,0,0,0,1,0,0,0,0,0,0
87,94,106,Philippines,2004,2,3,2.5,-2.5,8,1,0,2,1,-.6142,2.6,4.1,,4.1,,,30,62,17.8,3.48,.2385,35,2,35,1088.573164257891,6.9926233,54.06987225256459,48.57264858191938,688000000,83936698,102.64252,8.1966534,12,0,1,1,3,28,1,10,1,0,0,0,12,0,5,0,1,1,4,0,0,0,1,0,0,0,0,0,0
87,94,106,Philippines,2005,3,3,3,-3,8,1,0,2,1,-.5924700000000001,2.5,4.2,,4.2,,,60,61.875,15.3,3.48,.2385,40,2,40,1204.795758540083,7.0940652,51.74156444239358,46.1369847857495,1664000000,85546427,97.878548,19.451426,12,0,1,0,3,28,1,10,0,0,0,0,12,0,5,0,1,1,4,0,0,0,1,0,0,0,0,0,0
87,94,106,Philippines,2006,3,3,3,-3,8,1,0,2,1,-.79867,2.5,3.8,,3.9,4,3,60,61.764706,15.3,3.48,.2385,46,2,46,1402.84601523587,7.2462583,48.36276900294036,46.57805686673601,2707000000,87116275,94.940826,31.073414,12,0,1,0,3,28,1,10,0,0,0,0,12,0,5,0,1,1,4,0,0,0,1,0,0,0,0,0,0
87,94,106,Philippines,2007,4,3,3.5,-3.5,8,1,0,2,1,-.69502,2.5,3.4,,3.5,,,60,61.666668,15.3,4.18,.2385,45,2,45,1684.777071155392,7.4293885,43.35861064001354,43.26079825968254,3245000000,88652631,86.619408,36.603539,12,0,1,1,3,53,1,10,1,0,0,0,12,0,5,0,1,1,4,0,0,0,1,0,0,0,0,0,0
87,94,106,Philippines,2008,4,3,3.5,-3.5,8,1,0,2,1,-.69533,2.3,3.98,4,3.94,4,3,60,61.578949,20.5,4.18,.2385,45,2,45,1925.213375854394,7.5627923,39.37022604024008,36.91204052651783,1436000000,90173139,76.282265,15.92492,12,0,1,0,3,53,1,10,0,0,0,0,12,0,5,0,1,1,4,0,0,0,1,0,0,0,0,0,0
87,94,106,Philippines,2009,4,3,3.5,-3.5,8,1,0,2,1,-.75598,2.4,3.98,4,3.94,,,60,61.5,20.5,4.18,.2385,48,2,48,1835.636513285584,7.5151467,33.35803115489056,32.23235348464541,2712000000,91703090,65.590385,29.573704,12,0,1,0,3,53,1,10,0,0,0,0,12,0,5,0,1,1,4,0,0,0,1,0,0,0,0,0,0
87,94,106,Philippines,2010,3,3,3,-3,8,1,0,2,1,-.82158,2.4,4.2,3.2,3.7,5,3,60,61.42857,22.1,3.84,.2385,46,2,46,2140.121591322295,7.6686177,36.61619831668811,34.80329295308616,1635000000,93260798,71.419495,17.531483,12,0,1,1,3,53,1,10,1,0,0,0,12,0,5,0,1,1,4,0,0,0,1,0,0,0,0,0,0
88,119,135,Poland,1990,2,2,2,-2,5,1,0,1,0,,,,,,,,60,60,7,,.1183,F,1,30,1693.735809613813,7.4346919,19.66141387987783,26.19559325240878,89000000,38110782,45.857006,2.3352971,.3,0,1,0,2,10.57,0,10,0,2,1,2,1.92307692,0,5,0,0,0,9,0,0,0,0,0,0,0,0,1,0
88,119,135,Poland,1991,2,2,2,-2,8,1,0,1,0,,,,,,,,60,60,8,10.87,.1183,F,1,30,2187.150580563718,7.6903548,23.25923922310168,21.50853959487346,291000000,38246193,44.76778,7.6086006,.3,0,1,1,2,10.57,0,3,1,2,1,2,1.92307692,0,5,0,0,0,9,0,0,0,0,0,0,0,0,1,0
88,119,135,Poland,1992,2,2,2,-2,8,1,0,1,0,,,,,,,,30,50,8,10.87,.1183,F,1,30,2405.792690535768,7.7856345,20.26357393568249,21.67083927925831,678000000,38363667,41.934414,17.672972,.3,0,1,0,2,10.57,0,3,0,2,1,2,1.92307692,0,5,0,0,0,9,0,0,0,0,0,0,0,0,1,0
88,119,135,Poland,1993,2,2,2,-2,8,1,0,1,0,,,,,,,,60,52.5,13,3.88,.1183,30,1,30,2443.077730249199,7.8010139,20.07829722775199,20.97393468903891,1715000000,38461408,41.052231,44.590153,.3,0,1,1,2,7.52,0,3,1,2,1,2,1.92307692,0,5,0,0,0,9,0,0,0,0,0,0,0,0,1,0
88,119,135,Poland,1994,2,2,2,-2,8,1,0,1,0,,,,,,,,60,54,13,3.88,.1183,29,1,29,2812.603098303185,7.9418659,19.65186916732087,21.61797245987652,1875000000,38542652,41.26984,48.647404,.3,0,1,0,2,7.52,0,3,0,2,1,2,1.92307692,0,5,0,0,0,9,0,0,0,0,0,0,0,0,1,0
88,119,135,Poland,1995,1,2,1.5,-1.5,9,1,0,1,0,,,,,,,,60,55,13,3.88,.1183,21,1,21,3603.103320742741,8.1895504,21.04696609355262,23.19955400300099,3659000000,38594998,44.246521,94.805031,.3,0,1,0,2,7.52,0,3,0,2,1,2,1.92307692,0,5,0,0,0,9,0,0,0,0,0,0,0,0,1,0
88,119,135,Poland,1996,1,2,1.5,-1.5,9,1,0,1,0,.539788,5.57,,,,,,60,55.714287,13,3.88,.1183,25,1,25,4056.612425121205,8.3081036,23.73945402380479,22.30846802829304,4498000000,38624370,46.04792,116.45497,.3,0,1,0,2,7.52,0,3,0,2,1,2,1.92307692,0,5,0,0,0,9,0,0,0,0,0,0,0,0,1,0
88,119,135,Poland,1997,1,2,1.5,-1.5,9,1,0,1,0,,5.08,,,,,,60,56.25,13,2.95,.1183,25,1,25,4066.111710399149,8.3104429,27.33466187254173,23.40803294052814,4908000000,38649660,50.742695,126.98689,.3,0,1,1,2,7.52,0,3,1,2,1,2,1.92307692,0,5,0,0,0,9,0,0,0,0,0,0,0,0,1,0
88,119,135,Poland,1998,1,2,1.5,-1.5,9,1,0,1,0,.664987,4.6,,,,,,30,53.333332,13,2.95,.1183,25,1,25,4471.959897086933,8.4055824,30.81284469014915,25.98127481685866,6365000000,38663481,56.794121,164.62563,.3,0,1,0,2,7.52,0,3,0,2,1,2,1.92307692,1,2,0,0,0,9,0,0,0,0,0,0,0,0,1,0
88,119,135,Poland,1999,1,2,1.5,-1.5,9,1,0,1,0,,4.2,,,,,,30,51,13,2.95,.1183,19,1,19,4340.418355796261,8.3757257,30.10359207316341,24.19151314129142,7270000000,38660271,54.295105,188.04834,.3,0,1,0,2,7.52,0,3,0,2,1,2,1.92307692,1,2,0,0,0,9,0,0,0,0,0,0,0,0,1,0
88,119,135,Poland,2000,1,2,1.5,-1.5,9,1,0,1,0,.467871,4.1,,,,,,30,49.090908,13,2.95,.1183,19,1,19,4454.080219631895,8.401576,33.54639712619127,27.12439110237003,9343000000,38453757,60.670788,242.96716,.3,0,1,0,2,7.52,0,3,0,2,1,2,1.92307692,1,2,0,0,0,9,0,0,0,0,0,0,0,0,1,0
88,119,135,Poland,2001,1,2,1.5,-1.5,9,1,0,1,0,,4.1,,,,,,30,47.5,13,3.6,.1183,18,1,18,4978.573826170749,8.5128984,30.72076186175862,27.05602105792468,5714000000,38248076,57.776783,149.39314,.3,0,1,1,2,12.78,0,3,1,2,1,2,2.5,1,2,0,0,0,9,0,0,0,0,0,0,0,0,1,0
88,119,135,Poland,2002,1,2,1.5,-1.5,10,1,0,1,0,.328798,4,,,,,,60,48.46154,20.2,3.6,.1183,18,1,18,5183.822606326366,8.553298,32.09795468093369,28.63483795008027,4131000000,38230364,60.732792,108.05547,.3,0,1,0,2,12.78,0,3,0,2,1,2,2.5,0,2,0,0,0,9,0,0,0,0,0,0,0,0,1,0
88,119,135,Poland,2003,1,2,1.5,-1.5,10,1,0,1,0,.373923,3.6,,,,,,60,49.285713,20.2,3.6,.1183,19,1,19,5674.737044339038,8.6437798,36.00460650223683,33.31388260298213,4589000000,38204570,69.318489,120.11652,.3,0,1,0,2,12.78,0,3,0,2,1,2,2.5,0,2,0,0,0,9,0,0,0,0,0,0,0,0,1,0
88,119,135,Poland,2004,1,1,1,-1,10,1,0,1,0,.14267,3.5,4.2,,4.1,,,60,50,20.2,3.6,.1183,20,1,20,6620.070424116603,8.7978611,39.84314327804807,37.49234752925245,12716000000,38182222,77.335487,333.03458,.3,0,1,0,2,12.78,0,3,0,2,1,2,2.5,0,2,0,0,0,9,0,0,0,0,0,0,0,0,1,0
88,119,135,Poland,2005,1,1,1,-1,10,1,0,1,0,.230658,3.4,4.2,,4.1,,,60,50.625,20.2,4.26,.1183,21,1,21,7963.021208080897,8.982564,37.82622225928555,37.08504609977403,11051000000,38165445,74.91127,289.55511,.3,0,1,0,2,11.22,0,3,1,2,1,2,2.5,0,2,0,0,0,9,0,0,0,0,0,0,0,0,1,0
88,119,135,Poland,2006,1,1,1,-1,10,1,0,1,0,.180111,3.7,4,,3.9,8,6,60,51.176472,20.4,4.26,.1183,22,1,22,8958.012422447213,9.1003036,42.16169149770148,40.35504622034639,21518000000,38141267,82.516739,564.16583,.3,0,1,0,2,11.22,0,3,0,2,1,2,2.5,0,2,0,0,0,9,0,0,0,0,0,0,0,0,1,0
88,119,135,Poland,2007,1,1,1,-1,10,1,0,1,0,.185032,4.2,4.2,,3.9,,,60,51.666668,20.4,2.82,.1183,24,1,24,11157.27319196193,9.3198471,43.63124470463664,40.75728051382765,25573000000,38120560,84.388527,670.84534,.3,0,1,1,2,11.22,0,3,1,2,1,2,2.5,0,2,0,0,0,9,0,0,0,0,0,0,0,0,1,0
88,119,135,Poland,2008,1,1,1,-1,10,1,0,1,0,.329261,4.6,3.55,3.76,3.39,8,7,60,52.105263,20.4,2.82,.1183,24,1,24,13885.64174984232,9.5386105,43.86913610447284,39.89918709895941,15031000000,38125759,83.768326,394.24789,.3,0,1,0,2,11.22,0,3,0,2,1,2,2.5,1,2,0,0,0,9,0,0,0,0,0,0,0,0,1,0
88,119,135,Poland,2009,1,1,1,-1,10,1,0,1,0,.408676,5,3.55,3.76,3.39,,,60,52.5,20.2,2.82,.1183,24,1,24,11293.84621749133,9.3320131,39.36890031750613,39.4439533064784,14388000000,38151603,78.812851,377.12701,.3,0,1,0,2,11.22,0,3,0,2,1,2,2.5,1,2,0,0,0,9,0,0,0,0,0,0,0,0,1,0
88,119,135,Poland,2010,1,1,1,-1,10,1,0,1,0,.446537,5.3,4.5,3.8,4.5,8,7,60,52.857143,20,2.82,.1183,25,1,25,12303.20791854406,9.4176149,43.45300993983233,42.24585833259025,17074000000,38183683,85.698868,447.15436,.3,0,1,0,2,11.22,0,3,0,2,1,2,2.5,1,2,0,0,0,9,0,0,0,0,0,0,0,0,1,0
89,120,136,Portugal,1990,1,2,1.5,-1.5,10,1,0,1,0,,,,,,,,100,100,7.6,2.37,.0468,F,1,18,7779.435720516115,8.959239,36.70382136557696,29.60362096452596,2609986420.64141,9983218,66.307442,261.43738,1,0,0,0,2,11.36,0,1,,,,,,1,2,0,0,0,10,0,0,0,0,0,0,0,0,0,1
89,120,136,Portugal,1991,1,1,1,-1,10,1,0,1,0,,,,,,,,100,100,8.699999999999999,2.24,.0468,F,1,18,8832.693130124018,9.086215,34.58935790722293,26.94295585493802,2448454130.74956,9967878,61.532314,245.63445,1,0,0,1,2,10.45,0,1,,,,,,1,2,0,0,0,10,0,0,0,0,0,0,0,0,0,1
89,120,136,Portugal,1992,1,1,1,-1,10,1,0,1,0,,,,,,,,100,100,8.699999999999999,2.24,.0468,F,1,18,10647.67315470625,9.273097,32.57404253271157,24.82295563305276,1873428553.39103,9969953,57.396999,187.90746,1,0,0,0,2,10.45,0,1,,,,,,1,2,0,0,0,10,0,0,0,0,0,0,0,0,0,1
89,120,136,Portugal,1993,1,1,1,-1,10,1,0,1,0,,,,,,,,100,100,8.699999999999999,2.24,.0468,18,1,18,9390.578527985623,9.1474619,31.27151219919864,23.95164579440292,1533880550.51382,9982591,55.22316,153.65555,1,0,0,0,2,10.45,0,1,,,,,,1,2,0,0,0,10,0,0,0,0,0,0,0,0,0,1
89,120,136,Portugal,1994,1,1,1,-1,10,1,0,1,0,,,,,,,,100,100,8.699999999999999,2.24,.0468,16,1,16,9831.865266788443,9.1933842,32.77367507460286,25.50790255024599,1269714975.99474,10004081,58.281578,126.9197,1,0,0,0,2,10.45,0,1,,,,,,1,2,0,0,0,10,0,0,0,0,0,0,0,0,0,1
89,120,136,Portugal,1995,1,1,1,-1,10,1,0,1,0,,5.56,,,,,,100,100,8.699999999999999,2.55,.0468,17,1,17,11619.32898192997,9.360425,33.89969820436721,27.1684374818564,684572213.806636,10030376,61.068134,68.249908,1,0,0,0,2,10.45,0,1,,,,,,1,2,0,0,0,10,0,0,0,0,0,0,0,0,0,1
89,120,136,Portugal,1996,1,1,1,-1,10,1,0,1,0,1.521328,6.53,,,,,,30,90,8.699999999999999,2.55,.0468,17,1,17,12045.78149816269,9.3964701,34.37427923168109,27.20945326202979,1346933844.53159,10057861,61.583733,133.91852,1,0,0,0,2,10.45,0,1,,,,,,0,2,0,0,0,10,0,0,0,0,0,0,0,0,0,1
89,120,136,Portugal,1997,1,1,1,-1,10,1,0,1,0,,6.97,,,,,,30,82.5,13,2.55,.0468,17,1,17,11461.70162657964,9.3467665,35.90486613891418,27.75564802923302,2356609508.11258,10091120,63.660515,233.533,1,0,0,0,2,10.45,0,1,,,,,,0,2,0,0,0,10,0,0,0,0,0,0,0,0,0,1
89,120,136,Portugal,1998,1,1,1,-1,10,1,0,1,0,1.334198,6.5,,,,,,30,76.666664,13,2.55,.0468,17,1,17,12129.0802716575,9.4033613,37.18354903444121,27.92714028801421,3004311816.96023,10129290,65.110687,296.5965,1,0,0,0,2,10.45,0,1,,,,,,0,2,0,0,0,10,0,0,0,0,0,0,0,0,0,1
89,120,136,Portugal,1999,1,1,1,-1,10,1,0,1,0,,6.7,,,,,,30,72,13,2.62,.0468,17,1,17,12428.67249085514,9.4277611,37.41174467855596,27.08353348266581,1167568546.63492,10171949,64.495277,114.78317,1,0,0,1,2,10.45,0,1,,,,,,0,2,0,0,0,10,0,0,0,0,0,0,0,0,0,1
89,120,136,Portugal,2000,1,1,1,-1,10,1,0,1,0,1.160247,6.4,,,,,,30,68.181816,18.7,2.62,.0468,17,1,17,11470.89792110384,9.3475685,39.92557154627547,28.93472901083831,6681615747.73507,10225836,68.860298,653.40533,1,0,0,0,2,10.45,0,1,,,,,,0,2,0,0,0,10,0,0,0,0,0,0,0,0,0,1
89,120,136,Portugal,2001,1,1,1,-1,10,1,0,1,0,,6.3,,,,,,30,65,17.4,2.62,.0468,15,1,15,11690.67251798167,9.3665466,38.32206325374003,28.07510312624795,6173803044.09754,10292999,66.397163,599.80603,1,0,0,0,2,10.45,0,1,,,,,,0,2,0,0,0,10,0,0,0,0,0,0,0,0,0,1
89,120,136,Portugal,2002,1,1,1,-1,10,1,0,1,0,1.267287,6.3,,,,,,30,62.307693,18.7,2.5,.0468,15,1,15,12758.54288126284,9.4539566,35.90449522931446,27.60082750692198,1754821994.04712,10368403,63.505322,169.24709,1,0,0,1,2,10.45,0,1,,,,,,1,2,0,0,0,10,0,0,0,0,0,0,0,0,0,1
89,120,136,Portugal,2003,1,1,1,-1,10,1,0,1,0,1.13162,6.6,,,,,,60,62.142857,19.1,2.5,.0468,14,1,14,15509.12538309083,9.6491842,34.42351348732886,27.62272977876473,7254867765.78256,10441075,62.046242,694.83917,1,0,0,0,2,10.45,0,1,,,,,,1,2,0,0,0,10,0,0,0,0,0,0,0,0,0,1
89,120,136,Portugal,2004,1,1,1,-1,10,1,0,1,0,1.109738,6.3,3.9,,3.4,,,60,62,19.1,2.5,.0468,14,1,14,17653.57397972489,9.7786932,36.36279614901633,28.0449393051486,1660654223.2104,10501970,64.407738,158.12788,1,0,0,0,2,10.45,0,1,,,,,,1,2,0,0,0,10,0,0,0,0,0,0,0,0,0,1
89,120,136,Portugal,2005,1,1,1,-1,10,1,0,1,0,1.052963,6.5,3.9,,3.3,,,60,61.875,19.1,2.56,.0468,14,1,14,18185.62402350857,9.8083868,37.07200488498315,27.65881867157758,4427915723,10549424,64.730827,419.73056,1,0,0,1,2,10.45,0,1,,,,,,0,2,0,0,0,10,0,0,0,0,0,0,0,0,0,1
89,120,136,Portugal,2006,1,1,1,-1,10,1,0,1,0,.959884,6.6,3.9,,3.3,,,100,64.117645,21.3,2.56,.0468,14,1,14,19064.98866971937,9.8556089,39.59158349673061,30.90514835063044,12642146716,10584344,70.496735,1194.4194,1,0,0,0,2,10.45,0,1,,,,,,1,2,1,0,1,10,0,0,0,0,0,0,0,0,0,1
89,120,136,Portugal,2007,1,1,1,-1,10,1,0,1,0,.9595900000000001,6.5,4.1,,3.6,,,100,66.111115,21.3,2.56,.0468,16,1,16,21845.23526101144,9.9917383,40.18723216268445,32.18660376377871,5984293835.8,10608335,72.373833,564.11243,1,0,0,0,2,10.45,0,1,,,,,,1,2,1,0,1,10,0,0,0,0,0,0,0,0,0,1
89,120,136,Portugal,2008,1,1,1,-1,10,1,0,1,0,.995876,6.1,3.93,3,3.33,,,100,67.894737,28.3,2.56,.0468,16,1,16,23716.39041719522,10.073921,42.51853815869117,32.44615313946545,7518979341.4,10622413,74.964691,707.841,1,0,0,0,2,10.45,0,1,,,,,,1,2,1,0,1,10,0,0,0,0,0,0,0,0,0,1
89,120,136,Portugal,2009,1,1,1,-1,10,1,0,1,0,1.056226,5.8,3.93,3,3.33,,,100,69.5,28.3,3.13,.0468,16,1,16,22015.91510386988,9.9995213,35.43971760840718,28.03251681269718,5319202735.7,10632482,63.472233,500.27856,1,0,0,1,2,10.45,0,1,,,,,,1,2,1,0,1,10,0,0,0,0,0,0,0,0,0,1
89,120,136,Portugal,2010,1,1,1,-1,10,1,0,1,0,1.031154,6,3.5,3.9,3.6,,,30,67.619049,27.4,3.13,.0468,17,1,17,21358.42659289361,9.969202,38.1868388026388,31.01939714958675,6187057515,10637346,69.206238,581.63544,1,0,0,0,2,10.45,0,1,,,,,,1,2,1,0,1,10,0,0,0,0,0,0,0,0,0,1
90,121,137,Romania,1991,5,5,5,-5,5,1,0,1,0,,,,,,,,100,100,.8,2.19,.3069,PF,2,55,1254.148270514476,7.134212,21.53455238440946,17.60061708788965,40000000,23001155,39.13517,1.7390431,7.5,0,0,0,2,9.44,1,1,,,,,,0,3,0,0,0,9,0,0,0,0,0,0,0,0,1,0
90,121,137,Romania,1992,4,4,4,-4,5,1,0,1,0,,,,,,,,100,100,2.1,4.78,.3069,F,1,15,1100.727876199384,7.003727,36.19883234923373,27.79141511311617,77000000,22794284,63.990246,3.3780398,7.5,0,0,1,2,7.81,1,1,,,,,,0,3,0,0,0,9,0,0,0,0,0,0,0,0,1,0
90,121,137,Romania,1993,4,4,4,-4,5,1,0,1,0,,,,,,,,60,86.666664,2.1,4.78,.3069,55,2,55,1158.056393790467,7.0544982,27.98739970672656,23.01629965535612,94000000,22763280,51.0037,4.1294575,7.5,0,1,0,2,7.81,1,1,0,0,0,0,3.2619,0,3,0,0,0,9,0,0,0,0,0,0,0,0,1,0
90,121,137,Romania,1994,4,3,3.5,-3.5,5,1,0,1,0,,,,,,,,60,80,2.1,4.78,.3069,50,2,50,1323.024403173488,7.1876755,26.96571651527446,24.90135349820518,341000000,22730211,51.867069,15.002061,7.5,0,1,0,2,7.81,1,1,0,0,0,0,3.2619,0,3,0,0,0,9,0,0,0,0,0,0,0,0,1,0
90,121,137,Romania,1995,4,3,3.5,-3.5,5,1,0,1,0,,,,,,,,60,76,4.1,4.78,.3069,49,2,49,1563.949627602063,7.3549695,33.2127732590719,27.61649808910733,419000000,22684270,60.829273,18.470949,7.5,0,1,0,2,7.81,1,1,0,0,0,0,3.2619,0,3,0,0,0,9,0,0,0,0,0,0,0,0,1,0
90,121,137,Romania,1996,2,3,2.5,-2.5,8,1,0,1,0,-.22421,,,,,,,60,73.333336,4.1,4.3,.3069,39,2,39,1562.12350001173,7.3538013,36.56899286243452,28.14103178811433,263000000,22619004,64.710022,11.627391,7.5,0,1,1,2,7.81,2,1,1,0,0,0,3.2619,0,3,0,0,0,9,0,0,0,0,0,0,0,0,1,0
90,121,137,Romania,1997,2,2,2,-2,8,1,0,1,0,,3.44,,,,,,30,67.14286,7,4.3,.3069,39,2,39,1564.508419847173,7.3553271,36.24036509480896,29.17682937691419,1215000000,22553978,65.417198,53.870762,7.5,0,1,0,2,7.81,2,1,0,0,0,0,3.2619,0,3,0,0,0,9,0,0,0,0,0,0,0,0,1,0
90,121,137,Romania,1998,2,2,2,-2,8,1,0,1,0,-.68676,3,,,,,,30,62.5,7.3,4.3,.3069,44,2,44,1871.188980328972,7.5343294,30.64841212930362,22.62164565767091,2031000000,22507344,53.270058,90.237213,7.5,0,1,0,2,7.81,2,1,0,0,0,0,3.2619,0,3,0,0,0,9,0,0,0,0,0,0,0,0,1,0
